image_id,bug_ratio,max_inscribed_radius,symmetry_score,symmetry_angle,area,perimeter,eccentricity,solidity,extent,aspect_ratio,horizontal_symmetry,r_min,g_min,b_min,r_max,g_max,b_max,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_std,g_std,b_std,texture_entropy,texture_energy,hu_moment1,hu_moment2,hu_moment3,hu_moment4,bug_type,species
89,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
90,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus pascuorum
91,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
92,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
93,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
94,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
95,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
96,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
97,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
98,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
99,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
100,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
101,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
102,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
103,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
104,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
105,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
106,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
107,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
108,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
109,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
110,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
111,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
112,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
113,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
114,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
115,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
116,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
117,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
118,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
119,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
120,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
121,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
122,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
123,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
124,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
125,-0.8218791675801322,-0.7107085250372193,-0.6254005494374261,0.07967934057984102,-0.7083716828625808,-0.7497038966301346,-0.8070589378933951,-0.8321517389541521,-0.8218791675801322,-0.808147888849998,-0.7971144308719451,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,-0.8398442713827714,-0.8366504208128611,-0.8380836529764707,-0.8015310094556505,-0.7877936583146309,-0.7752822476129442,-0.7781433138603201,-0.7478691419021709,-0.7194489121302087,-0.8279555961654268,-0.8233314798233847,-0.8177961534964945,-0.8433989094900598,-0.816506171083183,-0.8386426357705364,-0.8064253337370623,-0.8111364862641404,-0.8215191858831391,Bumblebee,Bombus hortorum
126,1.4472075298006437,2.759329288206455,-0.31365341351073855,-0.9000411650314302,3.2618866197022913,1.491472228813116,1.8060273199532015,1.1906640288912398,1.4472075298006437,1.9430293636755065,2.006266796001386,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.6732075688174717,0.6190533730780392,0.5878529204727635,0.31264149385184564,0.12032733934721174,0.008956691121465046,1.738980106433224,1.6288945638597931,1.6315084040351437,1.2487153835868128,0.4813323969462883,1.1806893013943227,0.5472997169439887,1.8220952267950659,1.2118524517868545,Bumblebee,Bombus hortorum
127,1.545913166956244,2.8344639401570975,1.5841752948604235,2.0391203518023833,2.418472097099501,1.2727205383466524,0.9729990559895962,1.3326471835277032,1.545913166956244,0.897523476691208,1.830434687536246,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.8334614849298514,0.9203783775799634,0.6424704333973479,0.8580338977079285,0.918129511306104,0.6294503531506687,1.172640835896333,1.2779743043701988,0.8768747603728715,1.1897312504096855,1.1887581320360883,1.4181495825290031,1.368428633645515,1.384845837645119,1.5632048833232106,Bumblebee,Bombus hortorum
128,1.5984595658682041,2.1033782598665915,0.25668904672817083,1.0593998461911123,3.4111642431459948,2.014750105248925,0.9047299949662299,1.2112098931718411,1.5984595658682041,0.8643188407700907,1.7589433032864215,-0.5457975600759419,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.25300260063591573,0.28330018389926354,0.37578066185532416,-0.0634911984626943,-0.2316442071052407,-0.23384517662909288,1.1918069829797089,1.191312625985878,1.272610882837529,1.1365671794170502,1.2816862930392976,1.364112573013311,1.4044636805221993,1.4580417382842,1.2170056342469777,Bumblebee,Bombus hortorum
129,0.5900661435719579,2.0363285015509587,-0.3061067568807796,-1.8797616706427012,2.233729900989044,1.4566696246716406,0.7783388766939384,1.0158955179142322,0.5900661435719579,0.8106539281315283,1.0651817074276964,-0.3250056668413376,-0.34374901263078844,-0.2232064998679156,1.2487093584456535,1.2935702168906256,1.2540897768410493,0.8125106043540599,0.7434167310644648,0.5678005003240114,0.9332604361708365,0.7304113531981293,0.6564283384562861,1.091777400752086,1.0667839173286084,0.7313619276753959,1.1445842623106697,1.4006943443598652,1.1057826539147804,1.3963284407093302,0.6928952841235232,0.9941689053182693,Bumblebee,Bombus hortorum
